Number of Addresses in DB,send duration,listaddresses duration
272,0.8038244247436523,0.13201284408569336
273,0.8219153881072998,0.14584851264953613
274,1.0432910919189453,0.13946318626403809
275,0.6941311359405518,0.21738743782043457
276,0.7525336742401123,0.13823890686035156
277,1.0001568794250488,0.1363363265991211
278,0.761742115020752,0.13528156280517578
279,0.798391580581665,0.13070416450500488
280,1.1260435581207275,0.13533496856689453
281,0.7029221057891846,0.13773488998413086
282,5.94138765335083,3.7527289390563965
283,1.5367817878723145,0.13237285614013672
284,0.8159511089324951,0.131791353225708
285,0.756563663482666,0.13367891311645508
286,0.7828137874603271,0.12943625450134277
287,0.7966525554656982,0.13570046424865723
288,0.7578573226928711,0.12961935997009277
289,0.7678072452545166,0.1281876564025879
290,0.8107397556304932,0.1510603427886963
291,0.7394564151763916,0.12955403327941895
292,0.8773379325866699,0.14958763122558594
293,0.776371955871582,0.1538677215576172
294,0.85801100730896,0.1456131935119629
295,0.9017407894134521,0.14534735679626465
296,0.8649144172668457,1.8675918579101562
297,7.685418605804443,1.4596686363220215
298,1.6368498802185059,0.12979364395141602
299,1.0496840476989746,0.13755273818969727
300,1.0965287685394287,0.15244317054748535
301,0.8540189266204834,0.13495302200317383
302,0.7690706253051758,0.1333930492401123
303,0.8091070652008057,0.17014122009277344
304,0.8006129264831543,1.277190923690796
305,1.1020135879516602,0.16033172607421875
306,0.7452399730682373,0.13499665260314941
307,0.7585666179656982,0.1542959213256836
308,0.7803006172180176,0.15149426460266113
309,1.0838983058929443,0.5148961544036865
310,5.671560287475586,1.7677810192108154
311,6.25232195854187,1.1906459331512451
312,2.9835715293884277,0.13051080703735352
313,0.8535454273223877,0.13242387771606445
314,0.7351067066192627,0.1493830680847168
315,7.059651613235474,1.5693504810333252
316,7.692268371582031,1.4696693420410156
317,23.383527278900146,1.1843092441558838
318,3.5458271503448486,0.4548380374908447
319,1.2470612525939941,0.32047128677368164
320,0.8658709526062012,0.1557762622833252
321,3.3505356311798096,3.487523317337036
322,3.0287179946899414,1.3659181594848633
323,2.57963228225708,1.291214942932129
324,8.802460670471191,1.8570666313171387
325,4.743056058883667,0.7984104156494141
326,33.55946922302246,3.939436674118042
327,13.187644481658936,2.8724114894866943
328,9.001288890838623,0.46356725692749023
329,2.1534085273742676,0.1336970329284668
330,1.50663161277771,0.13354778289794922
331,1.014112949371338,1.203425645828247
332,7.588423728942871,0.4541642665863037
333,14.346779108047485,1.1315679550170898
334,3.524421453475952,0.133833646774292
335,1.1127872467041016,0.13727402687072754
336,1.0649912357330322,0.1374654769897461
337,1.7840464115142822,1.3100628852844238
338,13.234253406524658,1.0671160221099854
339,1.9932177066802979,0.14147496223449707
340,1.0192615985870361,0.14929795265197754
341,0.8115251064300537,0.4797811508178711
342,0.7441184520721436,0.13202118873596191
343,0.7873733043670654,0.13272833824157715
344,6.981284856796265,1.9419701099395752
345,9.066577911376953,2.1424431800842285
346,7.8563807010650635,1.996983528137207
347,9.914957284927368,5.211859703063965
348,0.9912803173065186,0.15040016174316406
349,0.7540452480316162,0.13206887245178223
350,1.7541301250457764,0.13456964492797852
351,0.7723073959350586,0.25319409370422363
352,0.8373081684112549,0.15373778343200684
353,0.7989132404327393,0.15828847885131836
354,0.7669236660003662,0.1306474208831787
355,0.7980570793151855,0.15038108825683594
356,5.508720636367798,1.7920887470245361
357,13.642863988876343,1.0664613246917725
358,0.7851293087005615,0.1365973949432373
359,0.7951676845550537,0.1442885398864746
360,0.7503621578216553,0.13374090194702148
361,0.8243329524993896,0.14019513130187988
362,1.0785841941833496,0.1512441635131836
363,0.8375861644744873,0.13464856147766113
364,0.818838357925415,0.13843917846679688
365,1.1008074283599854,0.13379931449890137
366,2.290205717086792,1.6967625617980957
367,16.185272216796875,2.27142596244812
368,0.7747347354888916,0.17393922805786133
369,0.8932428359985352,0.16062450408935547
370,1.1651971340179443,0.1337738037109375
371,0.8574316501617432,0.16714930534362793
372,0.9802329540252686,0.1335604190826416
373,1.0719730854034424,0.1514883041381836
374,0.8055267333984375,0.13910460472106934
375,1.1998686790466309,0.13644671440124512
376,14.145233869552612,1.1372041702270508
377,4.712642192840576,0.13473773002624512
378,0.7342925071716309,0.13845133781433105
379,0.6792383193969727,0.14805388450622559
380,0.6816365718841553,0.1340007781982422
381,1.2794835567474365,0.15658855438232422
382,1.441709280014038,0.1507105827331543
383,0.739483118057251,0.13700389862060547
384,0.9816296100616455,0.15185260772705078
385,2.7115535736083984,1.4678752422332764
386,13.36051321029663,1.1520333290100098
387,3.098820686340332,0.13370203971862793
388,1.169891357421875,0.1546471118927002
389,1.0983359813690186,0.1505298614501953
390,0.9044291973114014,0.13535118103027344
391,0.7334487438201904,0.9036221504211426
392,14.47177791595459,1.1028015613555908
393,2.324040651321411,0.12970900535583496
394,0.9494166374206543,0.13401031494140625
395,0.7845501899719238,0.17220067977905273
396,0.8887500762939453,0.150831937789917
397,0.7905716896057129,0.13971877098083496
398,0.8154096603393555,0.14945507049560547
399,0.8598215579986572,0.13022613525390625
400,0.8130784034729004,0.4584221839904785
401,0.7277531623840332,1.9975574016571045
402,7.131974220275879,1.1112210750579834
403,1.1155784130096436,0.13916921615600586
404,0.8230624198913574,0.13856291770935059
405,0.811556339263916,0.15097856521606445
406,1.1127557754516602,0.13375163078308105
407,0.7924954891204834,0.13485932350158691
408,0.8910596370697021,0.07180404663085938
409,1.1965553760528564,0.08921074867248535
410,0.786989688873291,0.08432984352111816
411,0.7282769680023193,0.07163715362548828
412,0.7170548439025879,0.06368684768676758
413,0.7599270343780518,0.15060973167419434
414,7.49535059928894,0.4501197338104248
415,0.7523148059844971,0.13865447044372559
416,0.7773005962371826,0.15359878540039062
417,2.7248587608337402,1.7152440547943115
418,6.088287591934204,1.2683346271514893
419,19.53223991394043,2.6330573558807373
420,1.3614330291748047,0.16028547286987305
421,0.8667874336242676,0.15734291076660156
422,0.8861477375030518,0.6404950618743896
423,0.8213884830474854,0.15062427520751953
424,0.8686625957489014,0.25894856452941895
425,0.8537323474884033,0.29701924324035645
426,0.923978328704834,0.13740158081054688
427,0.8153281211853027,0.15036320686340332
428,5.0153844356536865,10.988566398620605
429,9.467617273330688,0.25861072540283203
430,0.9729375839233398,0.15000224113464355
431,1.8309693336486816,0.15438055992126465
432,1.7729523181915283,0.2938401699066162
433,0.8196485042572021,0.4635958671569824
434,0.859227180480957,0.13393640518188477
435,5.1848227977752686,1.1510567665100098
436,6.216925382614136,1.6440198421478271
437,14.616975784301758,1.4754633903503418
438,0.7254090309143066,0.19572019577026367
439,0.8244843482971191,0.15327048301696777
440,0.9626781940460205,0.5517983436584473
441,2.4550697803497314,1.9271972179412842
442,24.184155702590942,0.6564798355102539
443,19.12381863594055,7.866959095001221
444,4.598445415496826,0.910423755645752
445,1.0619161128997803,0.15485286712646484
446,1.780949592590332,0.18614435195922852
447,0.9785656929016113,0.48174190521240234
448,1.0100741386413574,0.23987507820129395
449,16.602510690689087,3.947716236114502
450,3.340503692626953,0.15726161003112793
451,0.886660099029541,0.15658903121948242
452,0.9960625171661377,0.1715703010559082
453,6.276971817016602,3.931241989135742
454,9.663390636444092,1.4710979461669922
455,11.863449096679688,1.6306321620941162
456,5.578548192977905,1.114940881729126
457,2.3305270671844482,0.16475963592529297
458,1.2752273082733154,0.17809033393859863
459,1.5744609832763672,0.17476105690002441
460,0.9192469120025635,0.1702110767364502
461,1.552347183227539,0.1927194595336914
462,12.692668914794922,2.1378371715545654
463,4.014740943908691,0.1739046573638916
464,1.0136253833770752,0.15773344039916992
465,1.2099382877349854,0.156846284866333
466,0.9024183750152588,0.15847015380859375
467,1.2251129150390625,0.16916203498840332
468,1.279897928237915,0.17613434791564941
469,1.0841827392578125,0.1896662712097168
470,3.5557539463043213,3.270873546600342
471,10.96353530883789,1.4234375953674316
472,3.2856552600860596,0.16730999946594238
473,1.3191711902618408,0.25672364234924316
474,0.9127962589263916,0.1726827621459961
475,1.0424151420593262,0.18097996711730957
476,14.969555854797363,3.0152406692504883
477,2.6233456134796143,0.1534559726715088
478,1.060166835784912,0.6312923431396484
479,1.0034966468811035,0.17409467697143555
480,0.9993338584899902,0.15427589416503906
481,0.9135866165161133,0.6109838485717773
482,0.932744026184082,0.15973830223083496
483,0.9713218212127686,0.19724750518798828
484,1.3022902011871338,0.19202017784118652
485,1.117511510848999,1.1338107585906982
486,13.085996389389038,0.15511012077331543
487,1.6675388813018799,0.1569371223449707
488,1.0136592388153076,0.26499152183532715
489,0.8854575157165527,0.1496443748474121
490,1.2463312149047852,0.18090152740478516
491,0.8771274089813232,0.15040946006774902
492,1.188368797302246,0.15960121154785156
493,1.2706067562103271,0.15970325469970703
494,1.866260290145874,0.18979096412658691
495,0.936150312423706,0.17973637580871582
496,1.3217673301696777,0.15359783172607422
497,16.511291980743408,1.4320685863494873
498,6.152641534805298,1.6796658039093018
499,5.896095275878906,0.17922592163085938
500,0.9626538753509521,0.1587538719177246
501,1.272862195968628,0.21310949325561523
502,1.0393412113189697,0.1972825527191162
503,0.9577524662017822,0.18834352493286133
504,8.738317728042603,1.3311269283294678
505,6.37518835067749,1.3512763977050781
506,7.632521152496338,1.6219758987426758
507,6.60998010635376,1.53656005859375
508,9.394580125808716,0.176558256149292
509,1.524066686630249,0.17507052421569824
510,1.014556646347046,0.5886147022247314
511,0.9414093494415283,0.17798709869384766
512,1.0176668167114258,0.19134783744812012
513,7.202662467956543,1.4092137813568115
514,9.086828708648682,1.132415771484375
515,0.8972597122192383,0.31720709800720215
516,0.9760563373565674,0.1949777603149414
517,0.910045862197876,0.16933727264404297
518,0.9753053188323975,0.19849658012390137
519,0.9249777793884277,0.1864461898803711
520,1.05814790725708,0.18752717971801758
521,1.078533411026001,0.15729522705078125
522,0.9930274486541748,0.1829392910003662
523,7.126183271408081,1.7562973499298096
524,3.7779157161712646,0.16144990921020508
525,0.9609096050262451,0.18145155906677246
526,0.9780981540679932,0.22685551643371582
527,0.9629037380218506,0.19465088844299316
528,0.9537234306335449,0.15831613540649414
529,0.9324202537536621,0.15280914306640625
530,0.9870762825012207,0.18513727188110352
531,1.0004565715789795,0.1559758186340332
532,16.166077375411987,4.389549016952515
533,2.260643243789673,0.15649771690368652
534,1.3738317489624023,0.18203401565551758
535,0.8703117370605469,0.15112519264221191
536,0.9408507347106934,0.18511700630187988
537,1.1939549446105957,0.16419410705566406
538,0.9200923442840576,0.16035819053649902
539,0.8509218692779541,0.1798248291015625
540,4.0972254276275635,2.187049150466919
541,4.414791584014893,1.1934781074523926
542,4.760221719741821,1.582456111907959
543,1.1532726287841797,0.18543124198913574
544,0.9569494724273682,0.17288708686828613
545,1.0331201553344727,0.19389581680297852
546,0.884305477142334,0.15747666358947754
547,0.9179978370666504,0.1555614471435547
548,1.0541150569915771,0.8681032657623291
549,1.061431884765625,0.24875497817993164
550,5.738758087158203,3.294919967651367
551,2.126152992248535,0.17911648750305176
552,0.9118001461029053,0.15244436264038086
553,0.968902587890625,0.2224445343017578
554,0.9572117328643799,0.30875182151794434
555,1.5148146152496338,0.19285869598388672
556,1.2067761421203613,0.32199668884277344
557,1.008744478225708,0.24833440780639648
558,1.2030231952667236,0.19006633758544922
559,1.3644154071807861,0.17641901969909668
560,0.8982071876525879,0.1546318531036377
561,0.9086503982543945,0.1563124656677246
562,1.3772997856140137,0.16367101669311523
563,1.0174815654754639,0.17114901542663574
564,2.321237564086914,8.747131109237671
565,5.389167308807373,1.1008930206298828
566,0.8779351711273193,0.1600654125213623
567,0.8931283950805664,0.15652990341186523
568,1.0781266689300537,0.15587306022644043
569,1.5073461532592773,0.1589810848236084
570,0.9917998313903809,0.15385985374450684
571,2.8570308685302734,1.859882116317749
572,10.976051568984985,1.220759630203247
573,12.64063286781311,1.6415352821350098
574,4.332267999649048,0.16827964782714844
575,0.8679513931274414,0.1546156406402588
576,0.9597206115722656,0.17876911163330078
577,0.900092601776123,0.1679670810699463
578,0.9123878479003906,0.1642906665802002
579,1.088409423828125,0.1934521198272705
580,1.118171215057373,0.16792607307434082
581,0.9066736698150635,0.15291285514831543
582,1.4253718852996826,0.1835634708404541
583,1.0152132511138916,0.3049015998840332
584,1.0050156116485596,0.15942144393920898
585,0.9097070693969727,0.15473055839538574
586,1.0452690124511719,0.21100258827209473
587,1.0066182613372803,0.16029143333435059
588,14.363375425338745,0.15812230110168457
589,0.7888519763946533,0.15448880195617676
590,0.9289383888244629,0.15372586250305176
591,0.8985705375671387,0.16284441947937012
592,0.9898879528045654,0.19117045402526855
593,1.012117624282837,0.5025122165679932
594,0.9201123714447021,0.1565248966217041
595,0.8792514801025391,0.21392512321472168
596,1.000800371170044,0.18087315559387207
597,1.4156417846679688,0.22251057624816895
598,0.8837790489196777,0.17916059494018555
599,0.9359550476074219,0.18924427032470703
600,1.3616557121276855,0.213165283203125
601,7.900271415710449,1.5734941959381104
602,0.859870433807373,0.17685246467590332
603,0.9245932102203369,0.15390610694885254
604,1.1865527629852295,0.1974952220916748
605,0.963742733001709,0.20302128791809082
606,1.080791711807251,0.2114269733428955
607,1.5679876804351807,0.2335214614868164
608,0.957308292388916,0.15311098098754883
609,0.9623472690582275,0.19358158111572266
610,1.4289748668670654,0.26077723503112793
611,0.951793909072876,0.21995806694030762
612,0.9314854145050049,0.16774368286132812
613,0.8736739158630371,0.156541109085083
614,1.0299127101898193,0.1626605987548828
615,0.932384729385376,0.17839503288269043
616,17.147168159484863,1.2231879234313965
617,0.9803354740142822,0.20766878128051758
618,1.100412130355835,0.15187883377075195
619,0.9076993465423584,0.15896272659301758
620,0.9612975120544434,0.15631818771362305
621,0.9565088748931885,0.22993087768554688
622,1.0715546607971191,0.15961861610412598
623,2.664844274520874,0.20447325706481934
624,1.0177857875823975,0.17840909957885742
625,1.0661184787750244,6.361262083053589
626,11.992780447006226,0.2860255241394043
627,0.8565230369567871,0.1565697193145752
628,1.1015088558197021,0.16216158866882324
629,0.8598284721374512,0.15745902061462402
630,0.876340389251709,0.15585112571716309
631,0.9256589412689209,0.15475153923034668
632,1.412400484085083,0.15750861167907715
633,0.9019646644592285,0.16146278381347656
634,3.0698599815368652,0.15553808212280273
635,1.0232126712799072,0.19700336456298828
636,1.0582611560821533,0.15520477294921875
637,1.1152968406677246,0.15159845352172852
638,1.0003416538238525,0.15790247917175293
639,13.045458793640137,0.5718200206756592
640,0.8687067031860352,0.15839576721191406
641,0.8959388732910156,0.2555198669433594
642,2.5126960277557373,0.17370271682739258
643,1.3369908332824707,0.16124439239501953
644,0.8352663516998291,0.18056869506835938
645,0.9331872463226318,0.15717458724975586
646,0.9282937049865723,0.2582738399505615
647,1.213249683380127,0.16808700561523438
648,0.9619269371032715,0.17627167701721191
649,5.712648630142212,1.3714220523834229
650,8.772172927856445,1.1243507862091064
651,0.904862642288208,0.15820956230163574
652,1.0258405208587646,0.15067195892333984
653,1.408043622970581,0.1634671688079834
654,0.9727983474731445,0.15763163566589355
655,1.1249077320098877,0.1555943489074707
656,5.232959508895874,4.4896979331970215
657,2.1504104137420654,0.16623377799987793
658,1.0799126625061035,0.29697680473327637
659,1.261730670928955,0.6524007320404053
660,1.2156918048858643,0.30221080780029297
661,1.3021254539489746,0.37512731552124023
662,9.82298493385315,1.6179003715515137
663,2.3362929821014404,0.21654367446899414
664,1.073648452758789,0.19981908798217773
665,0.878936767578125,0.1662287712097168
666,1.2631638050079346,0.16542911529541016
667,0.9659469127655029,0.21729135513305664
668,1.9862656593322754,0.1534874439239502
669,0.8606154918670654,0.48314738273620605
670,0.9893229007720947,0.17258167266845703
671,0.8401520252227783,0.1666123867034912
672,1.1464283466339111,0.6733448505401611
673,6.374121189117432,7.590303659439087
674,4.946866750717163,0.1699819564819336
675,0.9204699993133545,0.15991449356079102
676,1.1396164894104004,0.1887223720550537
677,1.3606743812561035,0.2116544246673584
678,0.9920215606689453,0.16798949241638184
679,1.1503901481628418,0.16825270652770996
680,0.9370474815368652,0.1526479721069336
681,1.0291557312011719,0.1911909580230713
682,1.1242666244506836,0.19994521141052246
683,1.2378296852111816,0.17739582061767578
684,1.5042366981506348,2.7246484756469727
685,13.554542064666748,0.17115998268127441
686,0.837794303894043,0.1545240879058838
687,1.2419490814208984,0.16412878036499023
688,0.9542698860168457,0.17931270599365234
689,1.058258295059204,0.21415185928344727
690,0.8734452724456787,0.20430231094360352
691,1.46736478805542,0.20293521881103516
692,1.008497714996338,0.15338993072509766
693,0.8984253406524658,0.1679551601409912
694,1.008573293685913,0.15233874320983887
695,1.2343628406524658,0.15510153770446777
696,0.9614653587341309,0.15450048446655273
697,0.9735062122344971,0.15808725357055664
698,1.1443164348602295,1.391075849533081
699,17.329864978790283,0.18972134590148926
700,8.39336085319519,0.22360491752624512
701,6.519952297210693,2.766803741455078
702,0.9528975486755371,0.16364049911499023
703,0.9461872577667236,0.17624568939208984
704,0.9502389430999756,0.17562055587768555
705,3.533088445663452,9.529031753540039
706,0.9965336322784424,0.1727619171142578
707,2.020862340927124,1.4590818881988525
708,1.061957836151123,0.1746377944946289
709,1.3398480415344238,0.20414209365844727
710,1.0493237972259521,0.19749093055725098
711,1.0759837627410889,0.20271563529968262
712,1.7365615367889404,0.24579834938049316
713,1.1130425930023193,0.18010592460632324
